customer_id,customer_name,segment,country,city,state,postal_code,region
KM-16720,Kunst Miller,Replacement,United States,Houston,Texas,77095,Central
JL-15835,John Lee,Replacement,United States,Los Angeles,California,90049,West
KM-16720,Kunst Miller,Replacement,United States,Houston,Texas,77095,Central
JL-15835,John Lee,Replacement,United States,Los Angeles,California,90049,West
KM-16720,Kunst Miller,Replacement,United States,Houston,Texas,77095,Central
JL-15835,John Lee,Replacement,United States,Los Angeles,California,90049,West
KM-16720,Kunst Miller,Replacement,United States,Houston,Texas,77095,Central
JL-15835,John Lee,Replacement,United States,Los Angeles,California,90049,West
NF-18595,Nicole Fjeld,Other,United States,San Jose,California,95123,West
AG-10390,Allen Goldenen,Replacement,United States,Arlington,Virginia,22204,South
AG-10390,Allen Goldenen,Replacement,United States,Arlington,Virginia,22204,South
BP-11230,Benjamin Patterson,Replacement,United States,Los Angeles,California,90045,West
SV-20365,Seth Vernon,Replacement,United States,Houston,Texas,77070,Central
SV-20365,Seth Vernon,Replacement,United States,Houston,Texas,77070,Central
SV-20365,Seth Vernon,Replacement,United States,Houston,Texas,77070,Central
AA-10375,Allen Armold,Replacement,United States,Los Angeles,California,90008,West
DB-13555,Dorothy Badders,Servicing,United States,Henderson,Kentucky,42420,South
AH-10030,Aaron Hawkins,Servicing,United States,Troy,New York,12180,East
AH-10030,Aaron Hawkins,Servicing,United States,Troy,New York,12180,East
LB-16795,Laurel Beltran,Other,United States,Columbus,Ohio,43229,East
LB-16795,Laurel Beltran,Other,United States,Columbus,Ohio,43229,East
LB-16795,Laurel Beltran,Other,United States,Columbus,Ohio,43229,East
LB-16795,Laurel Beltran,Other,United States,Columbus,Ohio,43229,East
TS-21160,Theresa Swint,Servicing,United States,Philadelphia,Pennsylvania,19134,East
NM-18445,Nathan Mautz,Other,United States,San Francisco,California,94109,West
BT-11305,Beth Thompson,Other,United States,San Gabriel,California,91776,West
BT-11305,Beth Thompson,Other,United States,San Gabriel,California,91776,West
BT-11305,Beth Thompson,Other,United States,San Gabriel,California,91776,West
DA-13450,Dianna Arnett,Other,United States,Houston,Texas,77095,Central
DA-13450,Dianna Arnett,Other,United States,Houston,Texas,77095,Central
LC-16885,Lena Creighton,Replacement,United States,Wilmington,North Carolina,28403,South
AG-10300,Aleksandra Gannaway,Servicing,United States,Los Angeles,California,90049,West
MH-17290,Marc Harrigan,Other,United States,Los Angeles,California,90036,West
AG-10300,Aleksandra Gannaway,Servicing,United States,Los Angeles,California,90049,West
MH-17290,Marc Harrigan,Other,United States,Los Angeles,California,90036,West
MY-18295,Muhammed Yedwab,Servicing,United States,Baltimore,Maryland,21215,East
MY-18295,Muhammed Yedwab,Servicing,United States,Baltimore,Maryland,21215,East
MY-18295,Muhammed Yedwab,Servicing,United States,Baltimore,Maryland,21215,East
GB-14530,George Bell,Servicing,United States,Newark,Ohio,43055,East
MY-18295,Muhammed Yedwab,Servicing,United States,Baltimore,Maryland,21215,East
GB-14530,George Bell,Servicing,United States,Newark,Ohio,43055,East
GB-14530,George Bell,Servicing,United States,Newark,Ohio,43055,East
DS-13180,David Smith,Servicing,United States,Jamestown,New York,14701,East
AI-10855,Arianne Irving,Replacement,United States,San Francisco,California,94122,West
LA-16780,Laura Armstrong,Servicing,United States,Memphis,Tennessee,38109,South
HG-14845,Harry Greene,Replacement,United States,Lake Charles,Louisiana,70601,South
LL-16840,Lauren Leatherbury,Replacement,United States,Rochester,New York,14609,East
HG-14845,Harry Greene,Replacement,United States,Lake Charles,Louisiana,70601,South
LA-16780,Laura Armstrong,Servicing,United States,Memphis,Tennessee,38109,South
KH-16360,Katherine Hughes,Replacement,United States,Dover,Delaware,19901,East
JM-16195,Justin MacKendrick,Replacement,United States,Louisville,Kentucky,40214,South
JM-16195,Justin MacKendrick,Replacement,United States,Louisville,Kentucky,40214,South
TM-21010,Tamara Manning,Replacement,United States,Jackson,Mississippi,39212,South
AR-10510,Andrew Roberts,Replacement,United States,Columbus,Ohio,43229,East
CS-11860,Cari Schnelling,Replacement,United States,Lakeland,Florida,33801,South
NC-18415,Nathan Cano,Replacement,United States,Yonkers,New York,10701,East
NC-18415,Nathan Cano,Replacement,United States,Yonkers,New York,10701,East
JS-15940,Joni Sundaresam,Other,United States,Appleton,Wisconsin,54915,Central
AA-10480,Andrew Allen,Replacement,United States,Middletown,Connecticut,06457,East
BS-11365,Bill Shonely,Servicing,United States,Seattle,Washington,98105,West
BS-11365,Bill Shonely,Servicing,United States,Seattle,Washington,98105,West
NC-18340,Nat Carroll,Replacement,United States,Houston,Texas,77036,Central
PM-18940,Paul MacIntyre,Replacement,United States,Jackson,Michigan,49201,Central
NC-18340,Nat Carroll,Replacement,United States,Houston,Texas,77036,Central
EB-13870,Emily Burns,Replacement,United States,San Antonio,Texas,78207,Central
PF-19120,Peter Fuller,Replacement,United States,Richmond,Kentucky,40475,South
GD-14590,Giulietta Dortch,Servicing,United States,Arlington,Virginia,22204,South
GD-14590,Giulietta Dortch,Servicing,United States,Arlington,Virginia,22204,South
PF-19120,Peter Fuller,Replacement,United States,Richmond,Kentucky,40475,South
PF-19120,Peter Fuller,Replacement,United States,Richmond,Kentucky,40475,South
KH-16330,Katharine Harms,Servicing,United States,Freeport,Illinois,61032,Central
SN-20710,Steve Nguyen,Other,United States,Los Angeles,California,90004,West
HP-14815,Harold Pawlan,Other,United States,Los Angeles,California,90049,West
SN-20710,Steve Nguyen,Other,United States,Los Angeles,California,90004,West
CT-11995,Carol Triggs,Replacement,United States,Lawrence,Massachusetts,01841,East
CT-11995,Carol Triggs,Replacement,United States,Lawrence,Massachusetts,01841,East
CT-11995,Carol Triggs,Replacement,United States,Lawrence,Massachusetts,01841,East
CT-11995,Carol Triggs,Replacement,United States,Lawrence,Massachusetts,01841,East
CT-11995,Carol Triggs,Replacement,Canada,Toronto,Ontario,90004,East
CT-11995,Carol Triggs,Replacement,Canada,Toronto,Ontario,90049,East
CT-11995,Carol Triggs,Replacement,Canada,Toronto,Ontario,90004,East
CT-11995,Carol Triggs,Replacement,Canada,Toronto,Ontario,01841,East
KT-16480,Kean Thornton,Replacement,United States,Philadelphia,Pennsylvania,19134,East
SB-20290,Sean Braxton,Servicing,United States,Henderson,Kentucky,42420,South
SB-20290,Sean Braxton,Servicing,United States,Henderson,Kentucky,42420,South
SB-20290,Sean Braxton,Servicing,United States,Henderson,Kentucky,42420,South
SB-20290,Sean Braxton,Servicing,United States,Henderson,Kentucky,42420,South
PG-18820,Patrick Gardner,Replacement,United States,San Francisco,California,94110,West
PG-18820,Patrick Gardner,Replacement,United States,San Francisco,California,94110,West
AF-10885,Art Foster,Replacement,United States,Philadelphia,Pennsylvania,19134,East
GM-14680,Greg Matthias,Replacement,United States,San Jose,California,95123,West
AF-10885,Art Foster,Replacement,United States,Philadelphia,Pennsylvania,19134,East
AI-10855,Arianne Irving,Replacement,United States,Kent,Washington,98031,West
GM-14680,Greg Matthias,Replacement,United States,San Jose,California,95123,West
GM-14680,Greg Matthias,Replacement,United States,San Jose,California,95123,West
GM-14680,Greg Matthias,Replacement,United States,San Jose,California,95123,West
AI-10855,Arianne Irving,Replacement,United States,Kent,Washington,98031,West
VW-21775,Victoria Wilson,Servicing,United States,Huntsville,Texas,77340,Central
PG-18895,Paul Gonzalez,Replacement,United States,Fort Worth,Texas,76106,Central
BG-11695,Brooke Gillingham,Servicing,United States,Watertown,New York,13601,East
HD-14785,Harold Dahlen,Other,United States,Chicago,Illinois,60610,Central
HD-14785,Harold Dahlen,Other,United States,Chicago,Illinois,60610,Central
RM-19375,Raymond Messe,Replacement,United States,Houston,Texas,77095,Central
PG-18895,Paul Gonzalez,Replacement,United States,Fort Worth,Texas,76106,Central
PG-18895,Paul Gonzalez,Replacement,United States,Fort Worth,Texas,76106,Central
HL-15040,Hunter Lopez,Replacement,United States,Milwaukee,Wisconsin,53209,Central
KT-16480,Kean Thornton,Replacement,United States,Franklin,Massachusetts,02038,East
AH-10030,Aaron Hawkins,Servicing,United States,Los Angeles,California,90004,West
EH-14005,Erica Hernandez,Other,United States,Hialeah,Florida,33012,South
EH-14005,Erica Hernandez,Other,United States,Hialeah,Florida,33012,South
AH-10030,Aaron Hawkins,Servicing,United States,Los Angeles,California,90004,West
AG-10270,Alejandro Grove,Replacement,United States,West Jordan,Utah,84084,West
NP-18325,Naresj Patel,Replacement,United States,Oakland,California,94601,West
AJ-10795,Anthony Johnson,Servicing,United States,Saint Petersburg,Florida,33710,South
PW-19030,Pauline Webber,Servicing,United States,Los Angeles,California,90036,West
CC-12475,Cindy Chapman,Replacement,United States,San Francisco,California,94122,West
PA-19060,Pete Armstrong,Other,United States,Eau Claire,Wisconsin,54703,Central
TT-21070,Ted Trevino,Replacement,United States,Akron,Ohio,44312,East
TT-21070,Ted Trevino,Replacement,United States,Akron,Ohio,44312,East
GA-14515,George Ashbrook,Replacement,United States,Dallas,Texas,75220,Central
BS-11755,Bruce Stewart,Replacement,United States,Cleveland,Ohio,44105,East
JH-15820,John Huston,Replacement,United States,Midland,Michigan,48640,Central
TD-20995,Tamara Dahlen,Replacement,United States,Virginia Beach,Virginia,23464,South
RF-19345,Randy Ferguson,Servicing,United States,Dover,New Hampshire,03820,East
MC-17590,Matt Collister,Servicing,United States,San Marcos,Texas,78666,Central
RF-19345,Randy Ferguson,Servicing,United States,Dover,New Hampshire,03820,East
RF-19345,Randy Ferguson,Servicing,United States,Dover,New Hampshire,03820,East
MC-17590,Matt Collister,Servicing,United States,San Marcos,Texas,78666,Central
MC-17590,Matt Collister,Servicing,United States,San Marcos,Texas,78666,Central
MC-17590,Matt Collister,Servicing,United States,San Marcos,Texas,78666,Central
CC-12430,Chuck Clark,Other,Canada,Vancouver,British Columbia,94122,West
CC-12430,Chuck Clark,Other,Canada,Vancouver,British Columbia,54703,West
CC-12430,Chuck Clark,Other,Canada,Vancouver,British Columbia,44312,West
KH-16360,Katherine Hughes,Replacement,United States,Houston,Texas,77070,Central
FG-14260,Frank Gastineau,Other,United States,Lawrence,Massachusetts,01841,East
BT-11530,Bradley Talbott,Other,United States,San Diego,California,92037,West
KH-16360,Katherine Hughes,Replacement,United States,Houston,Texas,77070,Central
FG-14260,Frank Gastineau,Other,United States,Lawrence,Massachusetts,01841,East
MW-18235,Mitch Willingham,Servicing,United States,Virginia Beach,Virginia,23464,South
KH-16360,Katherine Hughes,Replacement,United States,Houston,Texas,77070,Central
KH-16360,Katherine Hughes,Replacement,United States,Houston,Texas,77070,Central
FG-14260,Frank Gastineau,Other,United States,Lawrence,Massachusetts,01841,East
MW-18235,Mitch Willingham,Servicing,United States,Virginia Beach,Virginia,23464,South
FG-14260,Frank Gastineau,Other,Canada,Montreal,Quebec,77070,East
FG-14260,Frank Gastineau,Other,Canada,Montreal,Quebec,01841,East
FG-14260,Frank Gastineau,Other,Canada,Montreal,Quebec,92037,East
EH-14185,Evan Henry,Replacement,United States,Decatur,Alabama,35601,South
EH-14185,Evan Henry,Replacement,United States,Decatur,Alabama,35601,South
GT-14710,Greg Tran,Replacement,United States,New York City,New York,10035,East
AR-10510,Andrew Roberts,Replacement,United States,Philadelphia,Pennsylvania,19134,East
GT-14710,Greg Tran,Replacement,United States,New York City,New York,10035,East
AR-10510,Andrew Roberts,Replacement,United States,Philadelphia,Pennsylvania,19134,East
EH-13990,Erica Hackney,Replacement,United States,Bellevue,Washington,98006,West
GT-14710,Greg Tran,Replacement,United States,New York City,New York,10035,East
AR-10510,Andrew Roberts,Replacement,United States,Philadelphia,Pennsylvania,19134,East
RP-19390,Resi Pölking,Replacement,United States,Baltimore,Maryland,21215,East
JL-15235,Janet Lee,Replacement,United States,Chicago,Illinois,60623,Central
JL-15235,Janet Lee,Replacement,United States,Chicago,Illinois,60623,Central
BW-11065,Barry Weirich,Replacement,United States,New York City,New York,10035,East
ML-17395,Marina Lichtenstein,Servicing,United States,Los Angeles,California,90008,West
HF-14995,Herbert Flentye,Replacement,United States,Los Angeles,California,90008,West
MM-18055,Michelle Moray,Replacement,United States,Chicago,Illinois,60623,Central
MM-18055,Michelle Moray,Replacement,United States,Chicago,Illinois,60623,Central
Dp-13240,Dean percer,Other,United States,Murray,Utah,84107,West
MM-18055,Michelle Moray,Replacement,United States,Chicago,Illinois,60623,Central
ML-17395,Marina Lichtenstein,Servicing,United States,Los Angeles,California,90008,West
ML-17395,Marina Lichtenstein,Servicing,United States,Los Angeles,California,90008,West
MH-17785,Maya Herman,Servicing,United States,San Diego,California,92105,West
LE-16810,Laurel Elliston,Replacement,United States,Chicago,Illinois,60653,Central
MH-17785,Maya Herman,Servicing,United States,San Diego,California,92105,West
LC-16885,Lena Creighton,Replacement,United States,San Francisco,California,94109,West
LC-16885,Lena Creighton,Replacement,United States,San Francisco,California,94109,West
MM-17260,Magdelene Morse,Replacement,United States,Seattle,Washington,98105,West
PJ-18835,Patrick Jones,Servicing,United States,Seattle,Washington,98115,West
PJ-18835,Patrick Jones,Servicing,United States,Seattle,Washington,98115,West
SS-20410,Shahid Shariari,Replacement,United States,Buffalo Grove,Illinois,60089,Central
LW-16825,Laurel Workman,Servicing,United States,New York City,New York,10024,East
JG-15160,James Galang,Replacement,United States,New York City,New York,10024,East
LW-16825,Laurel Workman,Servicing,United States,New York City,New York,10024,East
EB-13840,Ellis Ballard,Servicing,United States,Richmond,Virginia,23223,South
LW-16825,Laurel Workman,Servicing,United States,New York City,New York,10024,East
MC-17425,Mark Cousins,Servicing,United States,Chicago,Illinois,60623,Central
LW-16825,Laurel Workman,Servicing,United States,New York City,New York,10024,East
JK-15625,Jim Karlsson,Replacement,United States,Jackson,Mississippi,39212,South
JK-15625,Jim Karlsson,Replacement,United States,Jackson,Mississippi,39212,South
DW-13480,Dianna Wilson,Other,United States,Lakeville,Minnesota,55044,Central
LT-17110,Liz Thompson,Replacement,United States,Little Rock,Arkansas,72209,South
DW-13480,Dianna Wilson,Other,United States,Lakeville,Minnesota,55044,Central
QJ-19255,Quincy Jones,Servicing,United States,Detroit,Michigan,48234,Central
CR-12625,Corey Roper,Other,United States,Lakewood,New Jersey,08701,East
CR-12625,Corey Roper,Other,United States,Lakewood,New Jersey,08701,East
QJ-19255,Quincy Jones,Servicing,United States,Detroit,Michigan,48234,Central
DW-13480,Dianna Wilson,Other,United States,Lakeville,Minnesota,55044,Central
DW-13480,Dianna Wilson,Other,United States,Lakeville,Minnesota,55044,Central
DW-13480,Dianna Wilson,Other,United States,Lakeville,Minnesota,55044,Central
LT-17110,Liz Thompson,Replacement,United States,Little Rock,Arkansas,72209,South
CK-12325,Christine Kargatis,Other,United States,Orem,Utah,84057,West
SV-20785,Stewart Visinsky,Replacement,United States,Roswell,Georgia,30076,South
CK-12325,Christine Kargatis,Other,United States,Orem,Utah,84057,West
SV-20785,Stewart Visinsky,Replacement,United States,Roswell,Georgia,30076,South
SV-20785,Stewart Visinsky,Replacement,United States,Roswell,Georgia,30076,South
